Date,Open,High,Low,Close,Adj Close,Volume
2016-12-07,5.022917,5.265000,4.979167,5.240000,5.172031,74433600
2016-12-08,5.253333,5.314583,5.222917,5.272083,5.203698,56508000
2016-12-09,5.331667,5.404583,5.331667,5.395417,5.325433,51336000
2016-12-12,5.321667,5.355833,5.259167,5.320417,5.251405,47575200
2016-12-13,5.378333,5.613750,5.370833,5.528333,5.456625,84597600
2016-12-14,5.539167,5.599167,5.440833,5.487917,5.416733,71188800
2016-12-15,5.502917,5.612500,5.473333,5.521250,5.449634,53212800
2016-12-16,5.547083,5.582917,5.423750,5.454167,5.383420,57376800
2016-12-19,5.477083,5.620833,5.452500,5.520833,5.449223,41786400
2016-12-20,5.564167,5.614583,5.554167,5.587500,5.515024,31392000
2016-12-21,5.589583,5.600833,5.532917,5.567917,5.495696,24144000
2016-12-22,5.570417,5.577917,5.460000,5.519583,5.447989,32760000
2016-12-23,5.497083,5.539167,5.479167,5.536667,5.464850,16125600
2016-12-27,5.566667,5.713750,5.560833,5.617500,5.544635,37821600
2016-12-28,5.651667,5.669583,5.475417,5.487500,5.416322,45669600
2016-12-29,5.484583,5.519167,5.411667,5.460833,5.390000,42864000
2016-12-30,5.492083,5.495417,5.250000,5.301250,5.232487,52692000
2017-01-03,5.400417,5.495417,5.348750,5.429583,5.359156,48823200
2017-01-04,5.454583,5.552500,5.447500,5.522083,5.450456,33256800
2017-01-05,5.517500,5.627083,5.512500,5.620000,5.547102,30686400
2017-01-06,5.630417,5.806667,5.587500,5.762500,5.687754,47899200
2017-01-09,5.776667,5.850000,5.765000,5.820833,5.745331,33086400
2017-01-10,5.818333,5.909167,5.787917,5.854167,5.778232,33168000
2017-01-11,5.858333,5.903333,5.772500,5.899167,5.822649,47052000
2017-01-12,5.840833,5.886667,5.710833,5.869167,5.793037,40258800
2017-01-13,5.888333,5.965000,5.886667,5.936667,5.859662,29306400
2017-01-17,5.883333,5.916667,5.830000,5.880833,5.804553,27765600
2017-01-18,5.908333,5.932500,5.860833,5.920833,5.844034,24664800
2017-01-19,5.937500,6.003333,5.871667,5.905000,5.828406,29865600
2017-01-20,5.983333,6.029167,5.900000,5.943333,5.866242,28423200
2017-01-23,5.925000,5.983333,5.847500,5.956667,5.879403,27625200
2017-01-24,5.989167,6.106667,5.964167,6.080833,6.001958,25845600
2017-01-25,6.190833,6.267500,6.177500,6.258333,6.177156,28074000
2017-01-26,6.286667,6.321667,6.250833,6.284167,6.202654,25428000
2017-01-27,6.316667,6.335000,6.256667,6.314167,6.232266,16624800
2017-01-30,6.247500,6.250833,6.065000,6.170833,6.090791,37521600
2017-01-31,6.107500,6.136667,6.024167,6.136667,6.057068,29808000
2017-02-01,6.256667,6.293333,6.173333,6.253333,6.172221,36255600
2017-02-02,6.221667,6.295833,6.170000,6.237500,6.156593,28947600
2017-02-03,6.262500,6.312500,6.243333,6.291667,6.210057,24096000
2017-02-06,6.260833,6.318333,6.244167,6.315000,6.233088,20853600
2017-02-07,6.348333,6.424167,6.338333,6.380000,6.297245,23317200
2017-02-08,6.357500,6.440833,6.322500,6.415833,6.332613,18483600
2017-02-09,6.433333,6.527500,6.423333,6.482500,6.398416,25762800
2017-02-10,6.527500,6.575000,6.494167,6.546667,6.461750,23936400
2017-02-13,6.608333,6.685833,6.598333,6.661667,6.575258,21494400
2017-02-14,6.665833,6.726667,6.603333,6.724167,6.636947,31332000
2017-02-15,6.715833,6.853333,6.700000,6.840000,6.751278,36782400
2017-02-16,6.856667,6.897500,6.785000,6.834167,6.745521,31975200
2017-02-17,6.805833,6.925000,6.801667,6.920000,6.830240,25803600
2017-02-21,6.968333,7.040000,6.952500,7.030000,6.938814,33364800
2017-02-22,7.008333,7.048333,6.971667,7.030833,6.939636,21528000
2017-02-23,7.061667,7.062500,6.868333,6.955000,6.864786,31338000
2017-02-24,6.855000,6.992500,6.850000,6.992500,6.901800,25365600
2017-02-27,6.955833,7.017500,6.917500,7.013333,6.922363,26218800
2017-02-28,7.014167,7.020833,6.895000,6.958333,6.868076,20952000
2017-03-01,7.080000,7.216667,7.046667,7.183333,7.090158,31627200
2017-03-02,7.180000,7.180000,7.046667,7.070000,6.978295,21459600
2017-03-03,7.053333,7.116667,6.999167,7.106667,7.014486,17323200
2017-03-06,7.030000,7.096667,6.975833,7.057500,6.965957,19387200
2017-03-07,7.012500,7.116667,6.989167,7.022500,6.931411,17714400
2017-03-08,7.040000,7.126667,7.015833,7.058333,6.966779,19326000
2017-03-09,7.056667,7.105833,6.964167,7.080000,6.988164,22086000
2017-03-10,7.170833,7.196667,7.075833,7.157500,7.064660,25728000
2017-03-13,7.150833,7.205833,7.144167,7.199167,7.105786,16941600
2017-03-14,7.150000,7.160833,7.060000,7.145833,7.053144,26510400
2017-03-15,7.195000,7.326667,7.120833,7.270833,7.176523,31906800
2017-03-16,7.320833,7.320833,7.214167,7.266667,7.172410,19437600
2017-03-17,7.283333,7.312500,7.245000,7.249167,7.155137,17660400
2017-03-20,7.249167,7.322500,7.216667,7.270833,7.176523,18348000
2017-03-21,7.351667,7.375000,6.930000,6.946667,6.856562,46784400
2017-03-22,6.950833,7.102500,6.918333,7.083333,6.991455,35686800
2017-03-23,7.057500,7.113333,6.993333,7.026667,6.935524,29532000
2017-03-24,7.093333,7.175833,6.990000,7.065000,6.973360,25843200
2017-03-27,6.920833,7.139167,6.869167,7.102500,7.010373,37629600
2017-03-28,7.101667,7.297500,7.057500,7.235833,7.141976,42000000
2017-03-29,7.242500,7.341667,7.225833,7.331667,7.236568,24085200
2017-03-30,7.329167,7.392500,7.305000,7.368333,7.272758,26463600
2017-03-31,7.335833,7.410000,7.311667,7.350833,7.255485,27073200
2017-04-03,7.372500,7.423333,7.218333,7.335000,7.239858,32260800
2017-04-04,7.270833,7.374167,7.265833,7.368333,7.272758,16212000
2017-04-05,7.404167,7.531667,7.240833,7.284167,7.189683,36680400
2017-04-06,7.309167,7.350833,7.237500,7.290000,7.195441,30825600
2017-04-07,7.285000,7.347500,7.202500,7.281667,7.187216,20787600
2017-04-10,7.306667,7.377500,7.227500,7.290000,7.195441,24188400
2017-04-11,7.261667,7.298333,7.035833,7.198333,7.104963,42673200
2017-04-12,7.190000,7.205000,7.081667,7.103333,7.011195,34047600
2017-04-13,7.075000,7.197500,7.015000,7.019167,6.928122,30685200
2017-04-17,7.078333,7.195000,7.070000,7.185833,7.092626,18166800
2017-04-18,7.119167,7.223333,7.105833,7.165000,7.072062,25377600
2017-04-19,7.247500,7.318333,7.160000,7.190000,7.096738,28784400
2017-04-20,7.277500,7.416667,7.244167,7.364167,7.268647,41246400
2017-04-21,7.388333,7.397500,7.310000,7.360833,7.265356,27013200
2017-04-24,7.604167,7.650000,7.571667,7.628333,7.529386,30036000
2017-04-25,7.704167,7.835833,7.686667,7.797500,7.696359,32056800
2017-04-26,7.805000,7.860833,7.746667,7.763333,7.662634,43830000
2017-04-27,7.821667,7.900000,7.802500,7.899167,7.796706,28838400
2017-04-28,7.995000,8.004167,7.904167,7.944167,7.841123,34250400
2017-05-01,8.017500,8.185000,8.007500,8.144167,8.038528,32317200
2017-05-02,8.184167,8.204167,8.121667,8.192500,8.086234,30206400
2017-05-03,8.142500,8.143333,8.045833,8.111667,8.006450,36793200
2017-05-04,8.115833,8.153333,8.036667,8.120000,8.014675,36303600
2017-05-05,8.178333,8.208333,8.090833,8.208333,8.101863,27253200
2017-05-08,8.220833,8.260833,8.170833,8.257500,8.150392,30633600
2017-05-09,8.296667,8.402500,8.278333,8.348333,8.240046,37858800
2017-05-10,8.357500,8.369167,8.273333,8.361667,8.253206,28096800
2017-05-11,8.294167,8.345833,8.177500,8.341667,8.233467,31216800
2017-05-12,8.352500,8.400833,8.330833,8.395833,8.286930,29269200
2017-05-15,8.404167,8.488333,8.382500,8.474167,8.364248,34670400
2017-05-16,8.534167,8.581667,8.465833,8.580833,8.469530,38533200
2017-05-17,8.379167,8.423333,7.920833,7.931667,7.828784,70118400
2017-05-18,7.920000,8.210833,7.885833,8.132500,8.027012,60192000
2017-05-19,8.211667,8.336667,8.205000,8.230833,8.124070,36422400
2017-05-22,8.288333,8.454167,8.279167,8.444167,8.334638,32677200
2017-05-23,8.513333,8.516667,8.401667,8.465000,8.355200,34429200
2017-05-24,8.535833,8.591667,8.469167,8.581667,8.470353,32470800
2017-05-25,8.675833,8.863333,8.621667,8.807500,8.693257,43752000
2017-05-26,8.800833,8.854167,8.767500,8.845000,8.730270,27428400
2017-05-30,8.823333,8.895833,8.814167,8.863333,8.748366,27596400
2017-05-31,8.944167,8.963333,8.717500,8.852500,8.737673,48451200
2017-06-01,8.905000,8.965833,8.795833,8.958333,8.842134,37046400
2017-06-02,9.046667,9.270833,9.007500,9.264167,9.144000,41622000
2017-06-05,9.256667,9.305000,9.217500,9.256667,9.136599,25738800
2017-06-06,9.223333,9.313333,9.105000,9.151667,9.032960,38866800
2017-06-07,9.216667,9.275000,9.096667,9.251667,9.131663,40705200
2017-06-08,9.309167,9.323333,9.130833,9.276667,9.156340,46281600
2017-06-09,9.310000,9.344167,8.221667,8.605833,8.494206,116569200
2017-06-12,8.366667,8.488333,8.119167,8.450000,8.340394,83224800
2017-06-13,8.581667,8.681667,8.453333,8.647500,8.535333,63246000
2017-06-14,8.749167,8.749167,8.327500,8.531667,8.421002,69506400
2017-06-15,8.270833,8.445000,8.115000,8.416667,8.307495,70579200
2017-06-16,8.400000,8.405833,8.214167,8.315833,8.207968,46928400
2017-06-19,8.547500,8.746667,8.509167,8.718333,8.605247,55472400
2017-06-20,8.697500,8.728333,8.509167,8.520833,8.410308,42969600
2017-06-21,8.573333,8.776667,8.555833,8.768333,8.654598,41794800
2017-06-22,8.807500,8.855000,8.691667,8.758333,8.644729,34222800
2017-06-23,8.727500,8.891667,8.656667,8.856667,8.741787,34393200
2017-06-26,9.002500,9.055833,8.677500,8.739167,8.625812,52840800
2017-06-27,8.637500,8.665833,8.258333,8.258333,8.151215,72044400
2017-06-28,8.345000,8.631667,8.203333,8.605000,8.493384,60430800
2017-06-29,8.499167,8.505000,7.916667,8.166667,8.060737,115782000
2017-06-30,8.237500,8.300833,8.090833,8.138333,8.032770,49308000
2017-07-03,8.283333,8.309167,7.896667,7.916667,7.813979,40842000
2017-07-05,7.977500,8.207500,7.904167,8.142500,8.036882,57016800
2017-07-06,7.954167,8.057500,7.835833,7.927500,7.824672,53162400
2017-07-07,8.005833,8.241667,8.000000,8.165000,8.059091,44811600
2017-07-10,8.195833,8.395833,8.130000,8.335833,8.227709,46057200
2017-07-11,8.299167,8.435833,8.205833,8.404167,8.295156,54285600
2017-07-12,8.615000,8.730000,8.568333,8.703333,8.590441,52653600
2017-07-13,8.737500,8.822500,8.684167,8.760833,8.647196,45738000
2017-07-14,8.864167,8.998333,8.794167,8.966667,8.850360,42318000
2017-07-17,8.995833,9.073333,8.927500,8.971667,8.855295,50331600
2017-07-18,8.953333,9.159167,8.875000,9.150000,9.031315,42091200
2017-07-19,9.229167,9.354167,9.222500,9.317500,9.196643,52117200
2017-07-20,9.385833,9.405000,9.224167,9.352500,9.231189,54230400
2017-07-21,9.236667,9.339167,9.194167,9.338333,9.217205,43458000
2017-07-24,9.335833,9.484167,9.300833,9.460000,9.337295,44366400
2017-07-25,9.372500,9.459167,9.315833,9.396667,9.274781,47090400
2017-07-26,9.456667,9.498333,9.416667,9.480833,9.357857,30303600
2017-07-27,9.671667,9.695833,8.971667,9.311667,9.190886,94478400
2017-07-28,9.147500,9.324167,9.089167,9.281667,9.161275,35011200
2017-07-31,9.357500,9.393333,9.099167,9.160833,9.042007,44358000
2017-08-01,9.252500,9.260000,9.137500,9.220833,9.101230,30578400
2017-08-02,9.395000,9.404167,9.036667,9.288333,9.167854,55183200
2017-08-03,9.323333,9.326667,9.134167,9.191667,9.072442,36320400
2017-08-04,9.245833,9.297500,9.121667,9.227500,9.107809,35744400
2017-08-07,9.281667,9.405833,9.241667,9.390833,9.269023,27418800
2017-08-08,9.349167,9.583333,9.275833,9.355833,9.234478,51943200
2017-08-09,9.126667,9.330833,9.061667,9.319167,9.198288,49540800
2017-08-10,9.162500,9.179167,8.692500,8.714167,8.601135,81691200
2017-08-11,8.756667,8.972500,8.695000,8.913333,8.797717,52635600
2017-08-14,9.120833,9.300000,9.118333,9.260000,9.139889,47744400
2017-08-15,9.311667,9.330833,9.200833,9.276667,9.156340,36148800
2017-08-16,9.341667,9.454167,9.232500,9.325000,9.204044,49526400
2017-08-17,9.211667,9.256667,8.750000,8.751667,8.638149,79291200
2017-08-18,8.765000,8.909167,8.625000,8.720833,8.607716,64926000
2017-08-21,8.735833,8.786667,8.533333,8.705000,8.592086,43240800
2017-08-22,8.833333,9.119167,8.829167,9.092500,8.974560,47132400
2017-08-23,8.943333,9.053333,8.931667,8.990833,8.874213,42038400
2017-08-24,9.056667,9.091667,8.758333,8.915833,8.800185,48590400
2017-08-25,9.006667,9.082500,8.822500,8.855833,8.740963,46310400
2017-08-28,8.933333,8.998333,8.850833,8.933333,8.817459,33121200
2017-08-29,8.700833,9.083333,8.680000,9.043333,8.926032,42561600
2017-08-30,9.059167,9.400000,9.043333,9.356667,9.235300,53124000
2017-08-31,9.432500,9.656667,9.417500,9.622500,9.497685,53088000
2017-09-01,9.695833,9.732500,9.541667,9.615833,9.491106,35500800
2017-09-05,9.524167,9.590000,9.139167,9.358333,9.236945,64617600
2017-09-06,9.434167,9.502500,9.237500,9.439167,9.316730,42778800
2017-09-07,9.494167,9.575000,9.400000,9.497500,9.374309,36985200
2017-09-08,9.461667,9.478333,9.229167,9.263333,9.143179,41323200
2017-09-11,9.472500,9.619167,9.469167,9.558333,9.434352,42639600
2017-09-12,9.650000,9.680833,9.505833,9.639167,9.514136,36709200
2017-09-13,9.583333,9.681667,9.545000,9.679167,9.553617,25802400
2017-09-14,9.572500,9.650833,9.491667,9.515833,9.392403,36788400
2017-09-15,9.505833,9.709167,9.456667,9.592500,9.468074,39632400
2017-09-18,9.634167,9.726667,9.479167,9.569167,9.445045,45754800
2017-09-19,9.614167,9.655000,9.515833,9.610000,9.485349,28471200
2017-09-20,9.605000,9.633333,9.305000,9.530000,9.406386,53653200
2017-09-21,9.501667,9.505000,9.250000,9.346667,9.225431,42445200
2017-09-22,9.254167,9.360833,9.230000,9.323333,9.202400,31083600
2017-09-25,9.209167,9.223333,8.887500,9.030833,8.913693,67760400
2017-09-26,9.161667,9.211667,8.997500,9.092500,8.974560,47545200
2017-09-27,9.237500,9.438333,9.166667,9.339167,9.218028,55674000
2017-09-28,9.271667,9.350000,9.203333,9.323333,9.202400,32268000
2017-09-29,9.380000,9.540833,9.305000,9.520833,9.397338,44124000
2017-10-02,9.570000,9.664167,9.420000,9.547500,9.423658,46102800
2017-10-03,9.583333,9.640000,9.520833,9.607500,9.482881,31369200
2017-10-04,9.551667,9.692500,9.525833,9.632500,9.507557,45076800
2017-10-05,9.745000,9.925833,9.704167,9.910000,9.781456,47145600
2017-10-06,9.816667,9.950000,9.812500,9.945833,9.816825,42980400
2017-10-09,9.991667,10.021667,9.880833,9.920833,9.792148,34425600
2017-10-10,10.015000,10.047500,9.809167,9.941667,9.812714,35878800
2017-10-11,9.929167,10.033333,9.887500,10.028333,9.898254,29894400
2017-10-12,9.985833,10.090000,9.938333,9.974167,9.844791,33090000
2017-10-13,10.089167,10.120000,10.054167,10.085833,9.955009,24436800
2017-10-16,10.161667,10.195000,10.094167,10.190000,10.057824,28539600
2017-10-17,10.177500,10.229167,10.130000,10.225833,10.093193,30094800
2017-10-18,10.254167,10.255833,10.144167,10.186667,10.054536,28950000
2017-10-19,10.011667,10.075000,9.860000,10.074167,9.943494,40340400
2017-10-20,10.195000,10.219167,10.117500,10.147500,10.015877,33277200
2017-10-23,10.211667,10.214167,9.910833,9.958333,9.829163,30728400
2017-10-24,10.005833,10.064167,9.892500,10.009167,9.879337,29436000
2017-10-25,9.941667,10.040000,9.664167,9.887500,9.759248,44595600
2017-10-26,9.873333,9.939167,9.781667,9.795833,9.668771,36384000
2017-10-27,10.261667,10.699167,10.235833,10.640000,10.501989,73909200
2017-10-30,10.613333,10.840000,10.590000,10.715833,10.576838,48278400
2017-10-31,10.811667,10.879167,10.725833,10.829167,10.688703,30098400
2017-11-01,10.965000,10.980000,10.695833,10.815000,10.674717,41532000
2017-11-02,10.782500,10.797500,10.537500,10.760000,10.620431,45890400
2017-11-03,10.874167,11.072500,10.764167,11.060000,10.916541,43350000
2017-11-06,11.040833,11.190000,11.027500,11.172500,11.027581,38048400
2017-11-07,11.147500,11.240833,11.080000,11.190833,11.045677,46660800
2017-11-08,11.180000,11.337500,11.138333,11.330833,11.183861,34431600
2017-11-09,11.055000,11.166667,10.804167,11.149167,11.004552,81597600
2017-11-10,11.074167,11.171667,11.011667,11.145833,11.001260,33218400
2017-11-13,11.028333,11.228333,11.019167,11.179167,11.034162,37572000
2017-11-14,11.066667,11.103333,10.903333,11.066667,10.923120,45500400
2017-11-15,10.925000,10.995833,10.730000,10.904167,10.762729,40334400
2017-11-16,11.075833,11.392500,11.070000,11.312500,11.165765,40426800
2017-11-17,11.324167,11.346667,11.155833,11.185833,11.040742,34676400
2017-11-20,11.203333,11.241667,11.113333,11.158333,11.013597,25029600
2017-11-21,11.314167,11.533333,11.302500,11.510000,11.360704,35371200
2017-11-22,11.550833,11.592500,11.485833,11.555833,11.405942,30058800
2017-11-24,11.600000,11.695000,11.578333,11.685833,11.534255,19976400
2017-11-27,11.670833,11.751667,11.590000,11.666667,11.515339,33418800
2017-11-28,11.745833,11.779167,11.559167,11.752500,11.600058,35152800
2017-11-29,11.723333,11.723333,10.980000,11.148333,11.003727,104144400
2017-11-30,11.288333,11.486667,11.204167,11.425000,11.276806,59390400
2017-12-01,11.204167,11.435833,10.774167,11.272500,11.126284,85147200
2017-12-04,11.493333,11.519167,10.849167,10.883333,10.742167,82722000
2017-12-05,10.864167,11.274167,10.745833,10.899167,10.757793,57740400
2017-12-06,10.778333,11.095833,10.738333,11.043333,10.900089,47379600
2017-12-07,11.050000,11.250000,11.007500,11.152500,11.007841,38078400
2017-12-08,11.400000,11.481667,11.250000,11.300000,11.153428,44200800
2017-12-11,11.317500,11.573333,11.312500,11.559167,11.409231,35784000
2017-12-12,11.542500,11.618333,11.443333,11.515833,11.366461,36688800
2017-12-13,11.646667,11.690000,11.531667,11.573333,11.423215,41671200
2017-12-14,11.640833,11.724167,11.512500,11.556667,11.406765,35623200
2017-12-15,11.691667,11.984167,11.628333,11.932500,11.777722,55834800
2017-12-18,12.167500,12.274167,12.116667,12.239167,12.080412,40540800
2017-12-19,12.173333,12.212500,11.927500,12.040000,11.883828,49434000
2017-12-20,12.155000,12.160000,11.840833,11.990000,11.834477,35575200
2017-12-21,12.032500,12.142500,11.943333,11.984167,11.828719,33259200
2017-12-22,11.933333,11.957500,11.843333,11.944167,11.789238,21246000
2017-12-26,11.753333,11.793333,11.615833,11.750833,11.598413,24433200
2017-12-27,11.751667,11.845000,11.716667,11.750833,11.598413,22598400
2017-12-28,11.855000,11.865833,11.748333,11.782500,11.629669,23365200
2017-12-29,11.826667,11.826667,11.551667,11.560000,11.410055,34279200
2018-01-02,11.741667,12.178333,11.657500,12.153333,11.995690,45867600
2018-01-03,12.202500,12.555000,12.200833,12.509167,12.346910,42612000
2018-01-04,12.655833,12.700833,12.538333,12.582500,12.419291,35012400
2018-01-05,12.758333,12.990000,12.692500,12.962500,12.794362,41190000
2018-01-08,12.960833,13.133333,12.948333,13.106667,12.936659,36126000
2018-01-09,13.186667,13.230833,13.000000,13.116667,12.946529,52084800
2018-01-10,12.934167,13.028333,12.767500,13.023333,12.854406,47926800
2018-01-11,13.089167,13.284167,13.028333,13.284167,13.111857,37419600
2018-01-12,13.239167,13.617500,13.201667,13.565833,13.389870,44780400
2018-01-16,13.840000,14.055833,13.340000,13.460833,13.286232,82510800
2018-01-17,13.640000,13.954167,13.455833,13.885000,13.704898,41312400
2018-01-18,13.824167,13.990833,13.725833,13.898333,13.718057,47197200
2018-01-19,14.017500,14.091667,13.820833,14.031667,13.849662,42474000
2018-01-22,13.998333,14.470000,13.962500,14.470000,14.282309,51931200
2018-01-23,14.609167,14.872500,14.586667,14.836667,14.644220,64671600
2018-01-24,14.917500,15.021667,14.287500,14.535833,14.347289,104536800
2018-01-25,14.839167,14.850000,14.380833,14.517500,14.329193,66650400
2018-01-26,14.750000,15.165833,14.673333,15.165833,14.969116,53218800
2018-01-29,15.075833,15.178333,14.867500,14.965000,14.770888,66174000
2018-01-30,14.548333,14.779167,14.356667,14.582500,14.393349,66253200
2018-01-31,14.837500,14.921667,14.500000,14.762500,14.571014,55498800
2018-02-01,14.435833,14.850000,14.240000,14.393333,14.206638,63984000
2018-02-02,14.232500,14.319167,13.492500,13.514167,13.338873,95092800
2018-02-05,13.145833,13.803333,11.884167,11.954167,11.799109,115314000
2018-02-06,11.401667,12.916667,11.252500,12.875833,12.708820,119691600
2018-02-07,12.755000,13.165833,12.366667,12.366667,12.206259,88056000
2018-02-08,12.494167,12.511667,10.833333,10.834167,10.693637,108202800
2018-02-09,11.266667,11.595833,10.100000,11.344167,11.197021,160172400
2018-02-12,11.731667,12.199167,11.435833,11.979167,11.823784,87528000
2018-02-13,11.769167,12.216667,11.697500,12.125000,11.967726,54027600
2018-02-14,11.943333,12.885000,11.930833,12.835000,12.668516,84057600
2018-02-15,13.166667,13.523333,12.765000,13.505833,13.330647,95187600
2018-02-16,13.407500,13.789167,13.279167,13.355000,13.181772,85276800
2018-02-20,13.201667,13.770000,13.189167,13.421667,13.247574,72934800
2018-02-21,13.614167,14.017500,13.291667,13.300833,13.128307,88738800
2018-02-22,13.494167,13.695833,13.201667,13.303333,13.130774,83301600
2018-02-23,13.605000,14.105000,13.461667,14.095833,13.912995,71384400
2018-02-26,14.317500,14.668333,14.286667,14.661667,14.471490,66975600
2018-02-27,14.687500,14.765833,14.118333,14.136667,13.953299,86654400
2018-02-28,14.372500,14.512500,13.838333,13.852500,13.672819,76507200
2018-03-01,13.883333,14.068333,12.806667,13.185833,13.014799,125958000
2018-03-02,12.723333,13.611667,12.565000,13.548333,13.372597,96699600
2018-03-05,13.357500,14.093333,13.196667,13.973333,13.792085,74440800
2018-03-06,14.181667,14.307500,13.900000,14.150000,13.966459,71030400
2018-03-07,13.840833,14.291667,13.768333,14.255833,14.070919,66882000
2018-03-08,14.415000,14.518333,14.259167,14.468333,14.280663,57584400
2018-03-09,14.796667,15.310833,14.731667,15.310833,15.112234,73674000
2018-03-12,15.458333,15.680833,15.361667,15.540000,15.338428,66339600
2018-03-13,15.458333,15.680833,14.821667,14.975833,14.781580,91146000
2018-03-14,15.165000,15.210833,14.733333,14.925000,14.731407,66811200
2018-03-15,14.970000,15.150833,14.720000,14.858333,14.665605,55448400
2018-03-16,14.943333,15.056667,14.733333,14.760000,14.568546,39134400
2018-03-19,14.374167,14.374167,13.422500,13.833333,13.653900,97116000
2018-03-20,13.836667,14.033333,13.680833,13.935000,13.754249,46096800
2018-03-21,13.833333,14.216667,13.561667,13.733333,13.555198,66248400
2018-03-22,13.200000,13.466667,12.683333,12.730000,12.564878,102939600
2018-03-23,12.683333,12.791667,11.701667,11.701667,11.549883,108799200
2018-03-26,12.416667,13.070000,11.865000,13.018333,12.849472,91752000
2018-03-27,13.324167,13.324167,11.430833,11.770000,11.617331,136807200
2018-03-28,11.564167,11.901667,11.083333,11.364167,11.216763,121144800
2018-03-29,11.536667,12.308333,11.210833,11.993333,11.837768,98536800
2018-04-02,11.710000,11.875000,10.564167,10.928333,10.786581,122476800
2018-04-03,11.229167,11.433333,10.699167,11.295000,11.148492,110902800
2018-04-04,10.635833,11.931667,10.600000,11.829167,11.675731,108364800
2018-04-05,12.181667,12.229167,11.763333,12.015000,11.859155,91677600
2018-04-06,11.640833,11.985000,10.951667,11.118333,10.974115,116145600
2018-04-09,11.411667,12.021667,11.295833,11.340833,11.193730,87945600
2018-04-10,11.870833,12.212500,11.636667,12.090000,11.933180,97437600
2018-04-11,11.883333,12.280833,11.850833,11.886667,11.732485,71720400
2018-04-12,12.125000,12.437500,12.082500,12.303333,12.143746,71383200
2018-04-13,12.500833,12.553333,11.971667,12.120833,11.963613,71242800
2018-04-16,12.368333,12.532500,12.148333,12.388333,12.227643,59149200
2018-04-17,12.760000,13.276667,12.695833,13.180833,13.009865,62073600
2018-04-18,13.200000,13.412500,13.008333,13.272500,13.100342,59044800
2018-04-19,13.080833,13.165000,12.770833,12.911667,12.744189,64509600
2018-04-20,12.812500,12.833333,12.158333,12.292500,12.133052,70406400
2018-04-23,12.463333,12.610000,12.000000,12.195833,12.037642,61666800
2018-04-24,12.356667,12.424167,11.180000,11.418333,11.270226,106509600
2018-04-25,11.473333,11.600000,10.990000,11.463333,11.314642,105408000
2018-04-26,11.899167,12.291667,11.785000,12.174167,12.016255,70996800
2018-04-27,12.706667,12.720833,11.993333,12.202500,12.044222,82429200
2018-04-30,12.284167,12.508333,11.844167,11.942500,11.787593,80562000
2018-05-01,11.838333,12.346667,11.760833,12.330833,12.170889,58489200
2018-05-02,12.412500,12.520833,12.083333,12.115833,11.958677,71826000
2018-05-03,11.954167,12.249167,11.537500,12.116667,11.959500,98036400
2018-05-04,11.963333,12.887500,11.931667,12.798333,12.632325,92966400
2018-05-07,12.988333,13.244167,12.948333,13.102500,12.932546,69531600
2018-05-08,13.032500,13.161667,12.792500,13.059167,12.889777,63357600
2018-05-09,13.150000,13.529167,13.008333,13.496667,13.321601,57498000
2018-05-10,13.625000,13.945000,13.595000,13.916667,13.736154,59503200
2018-05-11,13.845833,13.968333,13.691667,13.875000,13.695026,59848800
2018-05-14,13.962500,14.207500,13.875000,13.936667,13.755894,54591600
2018-05-15,13.605000,13.628333,13.261667,13.485833,13.310907,87260400
2018-05-16,13.516667,13.833333,13.513333,13.734167,13.556021,44856000
2018-05-17,13.594167,13.890833,13.377500,13.579167,13.403030,51609600
2018-05-18,13.424167,13.558333,13.306667,13.361667,13.188353,42733200
2018-05-21,13.668333,13.852500,13.416667,13.595000,13.418659,58446000
2018-05-22,13.769167,13.841667,13.465000,13.524167,13.348744,48471600
2018-05-23,13.225000,13.872500,13.211667,13.864167,13.684336,61522800
2018-05-24,13.860000,13.927500,13.435000,13.852500,13.672819,35555200
2018-05-25,13.857500,14.040000,13.767500,13.887500,13.707366,31540800
2018-05-29,13.697500,13.945000,13.457500,13.710000,13.532168,47225600
2018-05-30,13.850000,14.070000,13.762500,14.002500,13.820872,35403200
2018-05-31,13.982500,14.245000,13.860000,13.972500,13.791262,40528400
2018-06-01,14.162500,14.645000,14.162500,14.622500,14.432831,38585600
2018-06-04,14.725000,15.025000,14.705000,14.997500,14.802966,32024800
2018-06-05,15.117500,15.227500,14.952500,15.152500,14.955956,27950000
2018-06-06,15.200000,15.415000,14.970000,15.402500,15.202713,28814000
2018-06-07,15.422500,15.430000,14.807500,15.045000,14.849851,39226000
2018-06-08,14.807500,15.100000,14.707500,15.035000,14.839980,24660400
2018-06-11,14.997500,15.265000,14.990000,15.152500,14.955956,20418000
2018-06-12,15.215000,15.432500,15.167500,15.392500,15.192842,23924000
2018-06-13,15.450000,15.732500,15.285000,15.375000,15.175571,36123600
2018-06-14,15.595000,15.915000,15.552500,15.842500,15.637007,45226400
2018-06-15,15.660000,15.772500,15.450000,15.685000,15.481549,38844800
2018-06-18,15.375000,15.687500,15.230000,15.650000,15.447003,34363200
2018-06-19,15.047500,15.515000,14.905000,15.510000,15.308819,53816800
2018-06-20,15.715000,16.032499,15.682500,15.835000,15.629602,39822400
2018-06-21,15.945000,15.997500,15.332500,15.425000,15.224922,51140400
2018-06-22,15.580000,15.595000,15.152500,15.270000,15.071933,31113600
